Laureate_Id_x,Firstname,Lastname,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Year,Laureate_Id_y,Category,Prize_Share,Motivation
133,Melvin,Schwartz,male,02/11/1932,USA,New York NY,US,28/08/2006,USA,Twin Falls ID,US,Digital Pathways Inc.,Mountain View CA,USA,1988,133,physics,3,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino"""
132,Leon M.,Lederman,male,15/07/1922,USA,New York NY,US,03/10/2018,USA,Rexburg ID,US,Fermi National Accelerator Laboratory,Batavia IL,USA,1988,132,physics,3,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino"""
439,George H.,Hitchings,male,18/04/1905,USA,Hoquiam WA,US,27/02/1998,USA,Chapel Hill NC,US,Wellcome Research Laboratories,Research Triangle Park NC,USA,1988,439,medicine,3,"""for their discoveries of important principles for drug treatment"""
272,Hartmut,Michel,male,18/07/1948,West Germany (now Germany),Ludwigsburg,DE,0000-00-00,,,,Max-Planck-Institut für Biophysik,Frankfurt-on-the-Main,Germany,1988,272,chemistry,3,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre"""
271,Robert,Huber,male,20/02/1937,Germany,Munich,DE,0000-00-00,,,,Max-Planck-Institut für Biochemie,Martinsried,Germany,1988,271,chemistry,3,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre"""
270,Johann,Deisenhofer,male,30/09/1943,Germany,Zusamaltheim,DE,0000-00-00,,,,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,1988,270,chemistry,3,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre"""
665,Naguib,Mahfouz,male,11/12/1911,Egypt,Cairo,EG,30/08/2006,Egypt,Cairo,EG,,,,1988,665,literature,1,"""who through works rich in nuance - now clear-sightedly realistic now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind"""
437,Sir James W.,Black,male,14/06/1924,Scotland,Uddingston,GB,21/03/2010,,,,London University King's College Hospital Medical School,London,United Kingdom,1988,437,medicine,3,"""for their discoveries of important principles for drug treatment"""
438,Gertrude B.,Elion,female,23/01/1918,USA,New York NY,US,21/02/1999,USA,Chapel Hill NC,US,Wellcome Research Laboratories,Research Triangle Park NC,USA,1988,438,medicine,3,"""for their discoveries of important principles for drug treatment"""
702,Maurice,Allais,male,31/05/1911,France,Paris,FR,09/10/2010,France,Paris,FR,École Nationale Supérieur des Mines de Paris,Paris,France,1988,702,economics,1,"""for his pioneering contributions to the theory of markets and efficient utilization of resources"""
274,Thomas R.,Cech,male,08/12/1947,USA,Chicago IL,US,0000-00-00,,,,University of Colorado,Boulder CO,USA,1989,274,chemistry,2,"""for their discovery of catalytic properties of RNA"""
273,Sidney,Altman,male,07/05/1939,Canada,Montreal,CA,05/04/2022,USA,Rockleigh NJ,US,Yale University,New Haven CT,USA,1989,273,chemistry,2,"""for their discovery of catalytic properties of RNA"""
136,Hans G.,Dehmelt,male,09/09/1922,Prussia (now Germany),Görlitz,DE,07/03/2017,USA,Seattle WA,US,University of Washington,Seattle WA,USA,1989,136,physics,4,"""for the development of the ion trap technique"""
135,Norman F.,Ramsey,male,27/08/1915,USA,Washington D.C.,US,04/11/2011,USA,Wayland MA,US,Harvard University,Cambridge MA,USA,1989,135,physics,2,"""for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks"""
440,J. Michael,Bishop,male,22/02/1936,USA,York PA,US,0000-00-00,,,,University of California School of Medicine,San Francisco CA,USA,1989,440,medicine,2,"""for their discovery of the cellular origin of retroviral oncogenes"""
137,Wolfgang,Paul,male,10/08/1913,Germany,Lorenzkirch,DE,07/12/1993,Germany,Bonn,DE,University of Bonn,Bonn,Germany,1989,137,physics,4,"""for the development of the ion trap technique"""
703,Trygve,Haavelmo,male,13/12/1911,Norway,Skedsmo,NO,26/07/1999,Norway,Oslo,NO,University of Oslo,Oslo,Norway,1989,703,economics,1,"""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures"""
666,Camilo José,Cela,male,11/05/1916,Spain,Iria Flavia,ES,17/01/2002,Spain,Madrid,ES,,,,1989,666,literature,1,"""for a rich and intensive prose which with restrained compassion forms a challenging vision of man's vulnerability"""
551,Lhamo,Thondup,male,06/07/1935,Tibet (now China),Taktser,CN,0000-00-00,,,,,,,1989,551,peace,1,"""for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people"""
441,Harold E.,Varmus,male,18/12/1939,USA,Oceanside NY,US,0000-00-00,,,,University of California School of Medicine,San Francisco CA,USA,1989,441,medicine,2,"""for their discovery of the cellular origin of retroviral oncogenes"""
667,Octavio,Paz,male,31/03/1914,Mexico,Mexico City,MX,19/04/1998,Mexico,Mexico City,MX,,,,1990,667,literature,1,"""for impassioned writing with wide horizons characterized by sensuous intelligence and humanistic integrity"""
140,Richard E.,Taylor,male,02/11/1929,Canada,Medicine Hat Alberta,CA,22/02/2018,USA,Stanford CA,US,Stanford University,Stanford CA,USA,1990,140,physics,3,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics"""
139,Henry W.,Kendall,male,09/12/1926,USA,Boston MA,US,15/02/1999,USA,Wakulla Springs State Park FL,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1990,139,physics,3,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics"""
138,Jerome I.,Friedman,male,28/03/1930,USA,Chicago IL,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1990,138,physics,3,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics"""
704,Harry M.,Markowitz,male,24/08/1927,USA,Chicago IL,US,0000-00-00,,,,City University of New York,New York NY,USA,1990,704,economics,3,"""for their pioneering work in the theory of financial economics"""
705,Merton H.,Miller,male,16/05/1923,USA,Boston MA,US,03/06/2000,USA,Chicago IL,US,University of Chicago,Chicago IL,USA,1990,705,economics,3,"""for their pioneering work in the theory of financial economics"""
442,Joseph E.,Murray,male,01/04/1919,USA,Milford MA,US,26/11/2012,USA,Boston MA,US,Brigham and Women's Hospital,Boston MA,USA,1990,442,medicine,2,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease"""
552,Mikhail,Gorbachev,male,02/03/1931,USSR (now Russia),Privolnoye,RU,30/08/2022,Russia,Moscow,RU,,,,1990,552,peace,1,"""for the leading role he played in the radical changes in East-West relations"""
443,E. Donnall,Thomas,male,15/03/1920,USA,Mart TX,US,20/10/2012,USA,Seattle WA,US,Fred Hutchinson Cancer Research Center,Seattle WA,USA,1990,443,medicine,2,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease"""
706,William F.,Sharpe,male,16/06/1934,USA,Boston MA,US,0000-00-00,,,,Stanford University,Stanford CA,USA,1990,706,economics,3,"""for their pioneering work in the theory of financial economics"""
275,Elias James,Corey,male,12/07/1928,USA,Methuen MA,US,0000-00-00,,,,Harvard University,Cambridge MA,USA,1990,275,chemistry,1,"""for his development of the theory and methodology of organic synthesis"""
707,Ronald H.,Coase,male,29/12/1910,United Kingdom,Willesden,GB,02/09/2013,USA,Chicago IL,US,University of Chicago,Chicago IL,USA,1991,707,economics,1,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy"""
668,Nadine,Gordimer,female,20/11/1923,South Africa,Springs,ZA,13/07/2014,South Africa,Johannesburg,ZA,,,,1991,668,literature,1,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity"""
445,Bert,Sakmann,male,12/06/1942,Germany,Stuttgart,DE,0000-00-00,,,,Max-Planck-Institut für medizinische Forschung,Heidelberg,Germany,1991,445,medicine,2,"""for their discoveries concerning the function of single ion channels in cells"""
141,Pierre-Gilles,de Gennes,male,24/10/1932,France,Paris,FR,18/05/2007,France,Orsay,FR,Collège de France,Paris,France,1991,141,physics,1,"""for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter in particular to liquid crystals and polymers"""
553,Aung San Suu Kyi,,female,19/06/1945,Burma (now Myanmar),Rangoon (now Yangon),MM,0000-00-00,,,,,,,1991,553,peace,1,"""for her non-violent struggle for democracy and human rights"""
444,Erwin,Neher,male,20/03/1944,Germany,Landsberg,DE,0000-00-00,,,,Max-Planck-Institut für Biophysikalische Chemie,Göttingen,Germany,1991,444,medicine,2,"""for their discoveries concerning the function of single ion channels in cells"""
276,Richard R.,Ernst,male,14/08/1933,Switzerland,Winterthur,CH,04/06/2021,Switzerland,Winterthur,CH,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,1991,276,chemistry,1,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy"""
669,Derek,Walcott,male,23/01/1930,Saint Lucia,Castries,LC,17/03/2017,Saint Lucia,Gros-Islet,LC,,,,1992,669,literature,1,"""for a poetic oeuvre of great luminosity sustained by a historical vision the outcome of a multicultural commitment"""
446,Edmond H.,Fischer,male,06/04/1920,China,Shanghai,CN,27/08/2021,USA,Seattle WA,US,University of Washington,Seattle WA,USA,1992,446,medicine,2,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism"""
277,Rudolph A.,Marcus,male,21/07/1923,Canada,Montreal,CA,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA,1992,277,chemistry,1,"""for his contributions to the theory of electron transfer reactions in chemical systems"""
708,Gary,Becker,male,02/12/1930,USA,Pottsville PA,US,03/05/2014,USA,Chicago IL,US,University of Chicago,Chicago IL,USA,1992,708,economics,1,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction including nonmarket behaviour"""
554,Rigoberta,Menchú Tum,female,09/01/1959,Guatemala,Aldea Chimel,GT,0000-00-00,,,,,,,1992,554,peace,1,"""for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples"""
142,Georges,Charpak,male,01/08/1924,Poland,Dabrovica,PL,29/09/2010,France,Paris,FR,École Supérieure de Physique et Chimie,Paris,France,1992,142,physics,1,"""for his invention and development of particle detectors in particular the multiwire proportional chamber"""
447,Edwin G.,Krebs,male,06/06/1918,USA,Lansing IA,US,21/12/2009,USA,Seattle WA,US,University of Washington,Seattle WA,USA,1992,447,medicine,2,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism"""
143,Russell A.,Hulse,male,28/11/1950,USA,New York NY,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,1993,143,physics,2,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation"""
144,Joseph H.,Taylor Jr.,male,29/03/1941,USA,Philadelphia PA,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,1993,144,physics,2,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation"""
670,Toni,Morrison,female,18/02/1931,USA,Lorain OH,US,05/08/2019,USA,New York NY,US,,,,1993,670,literature,1,"""who in novels characterized by visionary force and poetic import gives life to an essential aspect of American reality"""
710,Douglass C.,North,male,05/11/1920,USA,Cambridge MA,US,23/11/2015,USA,Benzonia MI,US,Washington University,St. Louis MO,USA,1993,710,economics,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change"""
279,Michael,Smith,male,26/04/1932,United Kingdom,Blackpool,GB,04/10/2000,Canada,Vancouver,CA,University of British Columbia,Vancouver,Canada,1993,279,chemistry,2,"""for his fundamental contributions to the establishment of oligonucleotide-based site-directed mutagenesis and its development for protein studies"""
449,Phillip A.,Sharp,male,06/06/1944,USA,Falmouth KY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT) Center for Cancer Research,Cambridge MA,USA,1993,449,medicine,2,"""for their discoveries of split genes"""
448,Richard J.,Roberts,male,06/09/1943,United Kingdom,Derby,GB,0000-00-00,,,,New England Biolabs,Beverly MA,USA,1993,448,medicine,2,"""for their discoveries of split genes"""
278,Kary B.,Mullis,male,28/12/1944,USA,Lenoir NC,US,07/08/2019,USA,Newport Beach CA,US,,,,1993,278,chemistry,2,"""for his invention of the polymerase chain reaction (PCR) method"""
556,F.W.,de Klerk,male,18/03/1936,South Africa,Johannesburg,ZA,11/11/2021,South Africa,Cape Town,ZA,,,,1993,556,peace,2,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa"""
709,Robert W.,Fogel,male,01/07/1927,USA,New York NY,US,11/06/2013,USA,Oak Lawn IL,US,University of Chicago,Chicago IL,USA,1993,709,economics,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change"""
555,Nelson,Mandela,male,18/07/1918,South Africa,Qunu,ZA,05/12/2013,South Africa,Johannesburg,ZA,,,,1993,555,peace,2,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa"""
450,Alfred G.,Gilman,male,01/07/1941,USA,New Haven CT,US,23/12/2015,USA,Dallas TX,US,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,1994,450,medicine,2,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells"""
451,Martin,Rodbell,male,01/12/1925,USA,Baltimore MD,US,07/12/1998,USA,Chapel Hill NC,US,National Institute of Environmental Health Sciences,Research Triangle Park NC,USA,1994,451,medicine,2,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells"""
